nspec,t90,t90_err_lo,t90_err_hi,t99,t99_err_lo,t99_err_hi
704,1.628081126884146,0.4492337209579702,1.1837774419285203,1.9070006410246239,0.629807990659838,1.1863064188272865
705,7.780147299511548,1.4494457404639531,1.9597593031756757,8.540764001451695,1.133489884362941,1.9109424622145053
709,5.86871450317674,0.6724191752980957,2.268216616728205,12.183827620584772,0.9044887644254906,0.28060388863247
710,7.477296873744404,1.388655917986089,1.3725648074255492,12.02332874355487,1.6934621585011023,0.4393978206666649
712,7.3425610933047105,1.1706966375298018,1.61267067064687,11.837668954676287,1.891771050918674,0.5944164723034628
715,7.41733943987966,0.6643759853191735,2.0149459325715995,11.129994345908475,2.141830369989682,0.9347141182929377
722,3.8180794234689075,0.7190758024831521,0.8620913758299831,12.23764677745528,0.7192480837256099,0.2509398146573947
738,11.84516532094022,0.9545080299645967,0.43058729703086485,12.394412710988261,0.28056517177337703,0.1275651759055929
744,1.1526137246874353,0.21872776596447407,0.8948724924712261,1.6478266415152416,0.36947544496339635,1.3596235156704188
745,3.471109158050293,2.218395798645702,2.677947531805091,8.68062215515217,2.602616037693064,2.3031500696518403
747,5.363650215009897,0.9840672282866549,1.3220835964072526,5.8606855278915155,0.6773501140286768,1.5445507268601357
750,10.005137861697223,1.421998353589645,1.338441365201673,12.052745978160536,1.4128772184335983,0.3300266655020909
755,7.58004026828155,1.4713354716332798,0.8178028916005555,8.308300009631935,1.030016091651781,2.2851708645509863
758,4.674511638313426,1.1394560141252534,2.66806432942328,10.784365466896622,1.436392304650127,1.379177290134539
759,0.590463299397539,0.2647395374759233,0.9203427190658425,0.7905464989914914,0.3921325208585798,1.4901867720542434
762,4.574946364914904,0.7242975138282821,1.0811352547249706,11.651209657263147,1.7980390161559168,0.597396946024265
763,7.75982719610931,0.8622758825663768,2.388309021914843,12.016522264565936,1.124241129692578,0.39550148493567683
764,9.327419755652402,1.2504958392731922,1.7526250384654265,11.949375408543686,1.2075852305789816,0.4073500454724943
768,5.669293298822041,1.8034541422808466,3.8917622040633617,7.724467416939264,2.773948373451141,3.6255593969465405
777,10.532934616925855,1.0268119754887568,1.1362663996282354,12.174354208579949,0.7969341010035293,0.22236507861560995
782,5.5266024787829435,1.4217016519993892,3.066472268009334,7.745717814109062,2.193987052144341,3.4807010870396358
796,5.08028290244286,1.5159039178440281,1.717989261370537,7.47658316001203,1.5514242949115644,2.410737164342221
808,8.059231301595206,1.3251016469161625,2.0290738788675657,11.68197940640425,1.8661308497965603,0.7087818632859193
814,7.905315213405637,2.2401857841488164,1.5916556239452193,12.099938489060582,0.9966631501162571,0.3523472616008476
817,7.546681882508045,1.3166273353894216,1.9460568343858586,10.388201686063965,1.7180573549973737,1.1401613082786461
818,8.201314748454578,1.5323136534902773,1.9086538688824852,11.511993404053849,1.723570765501016,0.7110591385827245
836,2.864382346943842,0.8776124094300355,1.9608192119528165,4.455976901779975,1.2263416760347732,2.3494948262930357
849,4.72348435348703,0.7313540930660203,1.4242356941572956,12.445625337999148,0.42185052840387094,0.08692377516392824
850,9.695511726929045,0.4343450952931711,1.3830347895984278,10.505611788131368,1.0115260914756483,1.5188486194437765
855,7.722360370153605,1.4791786298456655,1.5955197357249267,9.199859607340459,1.4039499648869231,2.327271247462468
857,11.086939842951464,1.248141213914911,0.5509577990498613,11.292547116124107,0.9963655532303513,0.8350786556977585
858,5.020171928065943,1.4866326754664403,1.5102310768714204,12.059894813266228,0.7101437395905617,0.3667132215324198
861,4.861497622378733,1.3020700655165927,2.3382688582714852,12.24415962469749,0.9715648259985485,0.27760253892109965
867,10.256287067137563,1.9033999435197035,1.04003045580453,11.398083668945889,0.9708273318002458,0.9333621469813362
874,7.790348089284104,1.0063438897436328,0.7456695036983172,7.986562647444581,0.4732013611737935,1.29546600076789
915,9.241059791412145,1.2407872699170692,1.3290627537910247,12.103665683766549,1.2969503651164587,0.3813776786831298
935,10.387671277004591,1.1997801087507067,0.9998378436517346,12.183267387721308,0.8767465123913176,0.2876834981376284
941,6.9703014871544555,1.3448285686393104,4.149806718898039,12.225698440161072,0.7652551022608307,0.25622746955939135
954,9.336000787005453,1.6251145076769387,2.2393017443762417,12.0945850795345,0.8483244852916698,0.3563154955531065
449,5.1178035716608665,1.0820287846060115,2.7746125609629884,6.256757334767347,1.4457753616954392,4.234978508546874
902,5.243170895141773,0.9830580677734195,1.5505796119832054,12.089980378251603,2.2933774705078243,0.48175773890984175
