TARGID,MAG_R,MAG_G,SNR_RED,SNR_BLUE,WEAVE_RA,WEAVE_DEC,CSV_RA,CSV_DEC,FLAG_Z,Z_FINAL,nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,m_star,err_lo_m,err_hi_m,D_along,D_fil,is_member,D_along_2D,D_fil_2D,is_member_2D
A2142-8880,19.3174,20.2233,7.1078290939331055,2.778945207595825,239.9511257,26.5083609,239.951,26.5084,3.0,0.0870538,236,7.7417238450546435,3.2600849283487614,1.401391518545024,11.448390180152613,1.1144019334352606,0.8670291888027499,11.448390180152613,1.1144019334352606,0.8670291888027499,4.015433102712532,5.07546533405877,True,4.094443482652366,0.11588550756671291,True
A2142-2916,20.0041,21.0316,4.972630023956299,1.7459094524383545,240.0319358,26.338716,240.032,26.3388,3.0,0.0885789,237,2.370753714687238,1.5706932394458466,0.9682529805996394,5.641648950604612,1.3219893077503846,1.3217422718695353,5.641648950604612,1.3219893077503846,1.3217422718695353,4.921739602891759,0.7044076174554159,True,4.933790444543134,0.1718532536730472,True
A2142-4212,18.3012,19.2263,11.449847221374512,4.6149773597717285,239.9594856,26.9215064,239.96,26.9215,2.0,0.0915392,238,6.225904753104699,2.422838962796038,0.8270042056810842,12.080377148177508,0.6308391481804616,0.2865695004421891,12.080377148177508,0.6308391481804616,0.2865695004421891,2.501432788035068,7.929438107720282,False,2.4280091937794817,0.7688414746145363,False
A2142-9149,19.3204,19.7599,4.307015419006348,2.2955892086029053,240.2047727,26.5184204,240.205,26.5185,3.0,0.0869122,241,0.8149665580060859,0.6061550745572399,2.060361610706947,5.115357897509853,1.6143466303500351,4.397681595923983,5.115357897509853,1.6143466303500351,4.397681595923983,4.425025982779661,5.551817354619534,True,4.519309777336543,0.8347179088435005,False
A2142-3012,19.3695,20.2327,7.510090351104736,3.1524229049682617,240.1248642,26.3187293,240.125,26.3188,3.0,0.0849763,246,0.6371553740575973,0.4894909862630836,1.56119862118317,11.128412000629464,1.1476034922104326,1.145180986400829,11.128412000629464,1.1476034922104326,1.145180986400829,4.9668780705039834,11.097520372944977,False,5.18611924022528,0.1424323091826297,True
A2142-9038,19.7825,20.0609,3.967118501663208,2.645263195037842,240.1529728,26.4628827,240.153,26.4629,3.0,0.0929655,250,0.5923925707333453,0.4719345980381515,1.1503450788005125,12.327117399306204,0.4605242556176012,0.1518481900724584,12.327117399306204,0.4605242556176012,0.1518481900724584,4.8643691738649535,11.982645009826205,False,4.650574362793168,0.5326623962000648,False
A2142-10005,19.9836,20.8077,1.6597840785980225,0.5977442264556885,240.1689291,26.917238,240.169,26.9172,3.0,0.0892581,252,0.5378658482336145,0.4318139899471369,0.722666191554818,6.788805701766066,1.4958088216590202,2.3637418592038326,6.788805701766066,1.4958088216590202,2.3637418592038326,2.843072851132211,2.007966755892289,True,2.8287595895811175,1.520684038816284,False
A2142-10010,18.9072,19.7862,6.372417449951172,2.47874116897583,240.2799298,26.9661622,240.28,26.9662,3.0,0.0899971,257,3.285055425901483,2.599433046021165,1.0278705774264232,12.205902638781978,0.9580829499976408,0.2745628667250699,12.205902638781978,0.9580829499976408,0.2745628667250699,2.869434127543242,3.9974518305177433,True,2.8319943194206005,2.0241441309570005,False
A2142-9996,18.0663,19.0324,12.988445281982422,5.708209991455078,240.1646015,26.9895979,240.165,26.9896,2.0,0.0907573,274,1.231435277231066,0.9379694413733092,2.3221411032454125,7.815024053242738,2.077563671437796,3.1073296759581384,7.815024053242738,2.077563671437796,3.1073296759581384,2.580627347366494,5.877828382663283,True,2.5260347237272733,1.6532537004790155,False
A2142-4316,18.4774,19.3991,9.484403610229492,3.620331525802612,240.0792715,26.7942788,240.079,26.7943,3.0,0.0894629,275,5.588198278511412,4.1309258133305775,2.9164056228528548,11.235589416272564,1.7746888009034087,0.9519654611574904,11.235589416272564,1.7746888009034087,0.9519654611574904,3.1887749967218895,2.117128304128791,True,3.165597518146021,0.9427284828342175,False
A2142-4320,18.8888,19.7796,5.301334381103516,2.11673641204834,240.1110305,26.8256243,240.111,26.8257,3.0,0.0917494,276,2.985765273982297,1.9823169976662784,2.941145313674573,9.412392329079086,3.66772203822656,2.590548550144512,9.412392329079086,3.66772203822656,2.590548550144512,3.1968911358582996,8.565918960382145,False,3.096084819604626,1.1224708805835746,False
A2142-4583,19.0083,19.7762,8.648746490478516,3.6526808738708496,240.2316785,26.6169809,240.232,26.617,3.0,0.0878083,287,2.211731993659809,1.855041805577688,2.354415241301286,12.08569940044911,2.25007439653426,0.3959743818169094,12.08569940044911,2.25007439653426,0.3959743818169094,4.121319827207998,3.1080227410237686,True,4.166978573849416,1.1342490807075083,False
A2142-345,17.8323,18.8906,16.328292846679688,6.2003173828125,239.4449475,25.6608597,239.445,25.6608,3.0,0.0891342,296,4.179812235274909,3.124282221845222,1.463614749592467,11.816526828046586,0.9434470926303716,0.5010746877678738,11.816526828046586,0.9434470926303716,0.5010746877678738,6.625820037637264,3.8203967866418775,True,6.601450903447709,3.711527332098105,False
A2142-569,19.1289,19.8036,7.483314514160156,3.2374117374420166,239.7242179,25.5679283,239.724,25.5679,3.0,0.0908307,305,4.3332332954279495,3.3031609239351107,2.787799491459124,9.598670732216,2.475403604348215,1.7878297036977635,9.598670732216,2.475403604348215,1.7878297036977635,7.668115466867919,6.444425059601231,True,7.499950958060403,2.8810573914944677,False
A2142-1569,19.6875,20.3727,4.064074993133545,1.7564029693603516,239.9777473,25.8245663,239.978,25.8246,3.0,0.0916255,309,4.349010209039597,2.2666366229908155,1.1320534477897084,12.066525017927246,1.0991545734766213,0.3885296439436008,12.066525017927246,1.0991545734766213,0.3885296439436008,7.142739381772891,8.184812555877606,False,6.926679748058639,1.423390526847123,False
A2142-7632,17.9554,18.7255,13.446866035461426,6.383941650390625,240.0208079,26.0293749,240.021,26.0294,3.0,0.0907882,337,11.09046682403807,0.8482827418768188,0.4013930914283392,12.457743404349245,0.2011852870144412,0.0680515647062893,12.457743404349245,0.2011852870144412,0.0680515647062893,6.3081528240786,5.725965861805183,True,6.172644614646269,0.8448442497451154,False
A2142-7720,18.1499,19.194,15.107673645019531,5.5502142906188965,240.0499594,26.0239043,240.05,26.0239,3.0,0.0904371,344,1.1032627477380874,0.9106260571023306,1.293710964723343,11.991774743802315,1.1667476215882877,0.4443107040763543,11.991774743802315,1.1667476215882877,0.4443107040763543,6.3616774336165705,4.708704598031766,True,6.248714968380767,0.749975419361983,False
A2142-7623,17.7057,18.6527,19.20200157165528,8.129541397094727,239.9248138,26.0143225,239.925,26.0143,3.0,0.0880992,354,1.377317242987516,1.1145403166122936,1.1490890696716871,9.92711382246597,0.9514165940368446,1.2612598161158903,9.92711382246597,0.9514165940368446,1.2612598161158903,6.009670753137319,2.422182308674273,True,6.056564478522372,1.2259000716987034,False
A2142-354,19.3209,20.08,5.1424431800842285,1.957147479057312,239.5466383,25.6937037,239.547,25.6937,3.0,0.0894688,363,4.099902186159626,2.594978041418508,1.2493569593658531,12.061891025475544,1.1522600779584913,0.3971328898944506,12.061891025475544,1.1522600779584913,0.3971328898944506,6.707069546741451,3.765123625477131,True,6.657888846641536,3.2711814867459146,False
A2142-6360,20.1969,20.565,2.3475399017333984,1.4612051248550415,239.6900289,25.7990718,239.69,25.7991,3.0,0.0896379,378,0.221269099392857,0.1756767267991827,0.6712916386268566,7.095520709333812,0.5533365365085832,0.5328825242375927,7.095520709333812,0.5533365365085832,0.5328825242375927,6.5568281081814135,3.450491627096308,True,6.496706445516032,2.528335007309497,False
A2142-7825,18.7491,19.6555,7.477048397064209,2.746151924133301,240.2421773,25.819822,240.242,25.8199,3.0,0.0886416,389,4.748068399991352,3.739195139310812,1.74379547149916,12.28596653057966,0.6801689048563251,0.2155999834220718,12.28596653057966,0.6801689048563251,0.2155999834220718,7.421261433196535,0.7269226387070824,True,7.434270178021538,0.4724008920811465,True
A2142-1674,19.1539,19.7465,5.247156143188477,2.4787302017211914,240.1636111,25.7712627,240.164,25.7712,3.0,0.0886133,390,0.6688332606500693,0.5608047448489955,1.4259086451040417,12.385049657927324,0.7310204578794366,0.1539814090261693,12.385049657927324,0.7310204578794366,0.1539814090261693,7.471726869110576,1.0655373981255731,True,7.487168976395287,0.8549851801948241,False
A2142-1678,19.4327,20.4335,5.42830753326416,1.730607986450195,240.2077462,25.7264999,240.208,25.7266,3.0,0.0890102,392,0.7279941451541969,0.5877938535971179,1.4245566311776383,10.515408356170347,1.9518513381869853,1.502250864317677,10.515408356170347,1.9518513381869853,1.502250864317677,7.768920753594105,0.921009972468655,True,7.75092407174648,0.7864296582377596,False
A2142-1670,20.0084,20.4987,2.808805227279663,1.5324628353118896,240.1384345,25.7728635,240.138,25.7728,2.0,0.0888002,394,2.336415587810228,1.882071999867716,1.8900994864204816,12.20937904482222,1.0117716575470863,0.2910612372972476,12.20937904482222,1.0117716575470863,0.2910612372972476,7.434188602592115,0.9432158463587262,True,7.43417217820557,0.9432793518811265,False
A2142-1768,18.6642,19.6618,9.635226249694824,3.4258241653442383,240.2955273,25.5737572,240.296,25.5738,3.0,0.0878342,396,4.0457278840565625,3.5121326598326537,3.189324648653077,7.552107053472698,3.0489109386440063,1.2694039380136797,7.552107053472698,3.0489109386440063,1.2694039380136797,8.444002914642216,3.0246617667840625,True,8.535081181989606,0.7807575273386801,False
A2142-7820,19.7995,20.5053,3.2476110458374023,1.3658877611160278,240.1950323,25.8540617,240.195,25.8541,3.0,0.0882168,397,0.8223146542935957,0.6469896026173083,0.7323441552433554,6.533792008295918,0.7584900524520686,1.2959296955401989,6.533792008295918,0.7584900524520686,1.2959296955401989,7.161463013079149,1.8688670629815929,True,7.207904861260209,0.5719152383456985,False
A2142-1765,18.0623,19.0081,14.454615592956545,5.634418487548828,240.2871462,25.7567606,240.287,25.7568,3.0,0.0875952,399,6.142527863666774,4.063749932060685,1.5587347525723674,11.392115252225455,1.73166893685986,0.7439763790406548,11.392115252225455,1.73166893685986,0.7439763790406548,7.670548218911223,3.6176650365049032,True,7.774039724920814,0.4399307527921232,True
A2142-1683,20.0407,20.9341,3.883439540863037,1.5973186492919922,240.1908957,25.6896195,240.191,25.6896,3.0,0.0900305,401,3.023476347687877,1.9163956625333345,1.653182249195006,10.822539777724144,2.101446655051804,1.2980113322637017,10.822539777724144,2.101446655051804,1.2980113322637017,7.976979550292822,3.5526651166969407,True,7.870033251254684,0.9230905407799942,False
A2142-920,19.8562,20.74,4.262420177459717,1.369295597076416,240.2444666,25.170952,240.244,25.171,3.0,0.0872964,403,2.9202281382106907,2.43065168888801,1.8158682108884123,10.728113489730358,1.7860098017536288,1.4009547369063675,10.728113489730358,1.7860098017536288,1.4009547369063675,9.913838442120404,4.865204790459965,True,10.081341405427784,1.7917049290363656,False
A2142-1866,19.6056,20.3569,5.038389682769775,2.000913381576538,240.3284743,25.5984293,240.329,25.5985,3.0,0.088263,410,2.1217353423497425,1.40757218248317,1.6193297224842178,11.000975725653015,1.6778922413387851,1.1323795137935964,11.000975725653015,1.6778922413387851,1.1323795137935964,8.44491900791904,1.7894162472278252,True,8.495319230867748,0.6123360258904035,False
A2142-789,21.2721,21.6267,0.794825553894043,0.3897425234317779,240.0870479,25.3398021,240.087,25.3398,3.0,0.0899765,430,3.087052470212937,1.7434732233835852,1.6917203867106307,12.463458410641628,0.2613919738038639,0.0702098968371274,12.463458410641628,0.2613919738038639,0.0702098968371274,9.220399101508082,3.8179514808521233,True,9.102136326428827,2.021266836813856,False
A2142-6660,19.9002,20.5255,3.103116512298584,1.280958652496338,240.1537645,25.4957512,240.154,25.4958,3.0,0.0894019,436,0.9452406733332364,0.7683731628767028,2.0465212737404137,11.893826714424687,1.734431701563656,0.564724043802638,11.893826714424687,1.734431701563656,0.564724043802638,8.647983220514684,2.1585380903210436,True,8.590870886785561,1.456319695783559,False
A2142-745,20.6894,21.1027,1.4576929807662964,0.8663490414619446,240.0598357,25.2757233,240.06,25.2757,3.0,0.0897371,437,0.1199718761165886,0.1078517834673435,0.3107374166835175,3.6467194438451487,0.5533387149273161,1.5985200895770286,3.6467194438451487,0.5533387149273161,1.5985200895770286,9.40881623306978,3.3965580888876548,True,9.312436610395304,2.2529892972295387,False
A2142-824,18.8646,19.7977,8.792844772338867,2.9905800819396973,240.2189509,25.3269276,240.219,25.3269,3.0,0.088449,444,3.397557213093967,2.5427231044055625,0.7745230699857308,8.85509729099953,1.8997302675621324,0.9402195690411332,8.85509729099953,1.8997302675621324,0.9402195690411332,9.362493192954153,1.9511685697469523,True,9.398938904702986,1.564766168699093,False
A2142-909,17.9662,18.9749,15.344727516174316,5.435127258300781,240.2535732,25.1158955,240.254,25.1159,3.0,0.0829264,449,0.9248673823313652,0.7067277638045923,1.5071665730341557,6.256757334767347,1.4457753616954392,4.234978508546874,6.256757334767347,1.4457753616954392,4.234978508546874,9.651785292482474,17.262461769715486,False,10.322408920809092,1.8714348370459912,False
A2142-909,17.9662,18.9749,15.344727516174316,5.435127258300781,240.2535732,25.1158955,240.254,25.1159,3.0,0.0829264,449,0.9248673823313652,0.7067277638045923,1.5071665730341557,6.256757334767347,1.4457753616954392,4.234978508546874,6.256757334767347,1.4457753616954392,4.234978508546874,9.651785292482474,17.262461769715486,False,10.322408920809092,1.8714348370459912,False
A2142-1961,17.3399,18.4075,22.204736709594727,8.842248916625977,240.4735782,25.4765149,240.474,25.4765,2.0,0.0877874,464,0.8805747310210732,0.6538807753317979,1.70746774552119,9.728889224431809,1.6882572398917937,2.062004351347028,9.728889224431809,1.6882572398917937,2.062004351347028,9.15590833193166,3.1015623260624645,True,9.259506044640434,0.35216751951069686,True
A2142-7038,19.822,20.0236,3.834048271179199,2.445744752883911,240.6804204,25.2360405,240.68,25.236,3.0,0.0858388,465,3.319948336459188,1.3448044919669044,2.6292905342256248,12.270856845431616,0.9816012796662132,0.2871107962599133,12.270856845431616,0.9816012796662132,0.2871107962599133,10.272990835931779,8.762809835395442,False,10.620631577461664,0.21934422145524488,True
A2142-6925,18.82,19.7038,7.43375301361084,2.4823198318481445,240.5884565,25.2989947,240.588,25.299,3.0,0.0878522,467,0.3333161506564868,0.2601895386119732,0.8033617261898045,4.296870416211838,0.6921239760653304,1.294977636574428,4.296870416211838,0.6921239760653304,1.294977636574428,10.08796710313332,2.944018225129946,True,10.19472757707559,0.3195373179916616,True
A2142-1666,19.2539,19.9919,3.922163724899292,1.56482195854187,240.0767659,25.778105,240.077,25.7782,3.0,0.0907815,486,1.1883594190258195,0.8979400773086637,1.9643402657078173,9.331447607869958,1.6403136526857462,2.2411389643354536,9.331447607869958,1.6403136526857462,2.2411389643354536,7.458603252048706,5.733089890421643,True,7.298909844470123,1.157321241807735,False
A2142-1669,18.7367,19.427,7.566657066345215,3.5257928371429443,240.1438762,25.8094516,240.144,25.8094,3.0,0.0914741,490,6.2164011097149885,2.764112359442935,2.438356056179126,11.87752908780705,1.6604772222328723,0.5264956402841552,11.87752908780705,1.6604772222328723,0.5264956402841552,7.510594939258915,7.6578593773138,False,7.295225422673975,0.8484473748375988,False
A2142-5654,18.2298,19.182,14.72959041595459,5.464112281799316,239.5545242,25.2269637,239.554,25.2269,3.0,0.0882149,492,4.597409923961616,2.453851672552088,0.797081229565662,11.112691953776984,2.0293145868821565,0.8940451463558521,11.112691953776984,2.0293145868821565,0.8940451463558521,8.513231025405341,4.575141278838778,True,8.568620099251579,4.209671397281945,False
A2142-6584,19.9465,20.3312,2.8675084114074707,1.7363567352294922,240.1351124,25.617609,240.135,25.6176,3.0,0.0898434,493,6.768524865941131,1.362486486325631,1.0518332437739346,12.307697178374053,0.7323866894005793,0.2095226180741054,12.307697178374053,0.7323866894005793,0.2095226180741054,8.153089911827541,3.1548373785985078,True,8.060209774244019,1.2741221178553197,False
A2142-1566,18.1473,19.1616,14.262171745300291,5.55732011795044,239.9944041,25.9054394,239.994,25.9054,3.0,0.0901555,498,0.660357281504039,0.5027138359721981,1.637562320273128,11.627752115230612,0.8104674842921753,0.7138342908045594,11.627752115230612,0.8104674842921753,0.7138342908045594,6.727561712815183,4.010830200654783,True,6.628341561692272,1.196062208478887,False
A2142-1,19.9489,20.4748,3.373627185821533,1.4857187271118164,239.512662,25.2294763,239.513,25.2294,3.0,0.0882957,502,7.447153034903357,3.97232518042817,2.0829341328333104,12.294658550887096,0.8975902837225274,0.237221884439009,12.294658550887096,0.8975902837225274,0.237221884439009,8.43277253985825,4.6267281487843235,True,8.480018105873224,4.358236606187516,False
A2142-5762,19.911,20.3212,2.815378904342652,1.3691067695617676,239.8047242,25.1734653,239.805,25.1735,3.0,0.0892969,511,3.1686423272366517,2.682377613335907,2.5287016511137903,8.402832924888788,1.8910533886489336,2.3591630283005944,8.402832924888788,1.8910533886489336,2.3591630283005944,9.30439251298866,3.635208298550994,True,9.253604821797937,3.4009817036357393,False
A2142-5769,20.4376,20.7686,2.586743831634521,1.4504997730255127,239.7118951,25.1649825,239.712,25.1649,3.0,0.0903423,514,0.1821964429201692,0.1487425185863085,0.5229377928697687,12.426066717777386,0.2155777481342777,0.0929485817242543,12.426066717777386,0.2155777481342777,0.0929485817242543,9.270006869654123,5.722433634417016,True,9.114771016924719,3.7597473544718607,False
A2142-6507,18.925,19.7471,7.689272403717041,2.976804733276367,239.9150217,25.5804651,239.915,25.5804,3.0,0.0893233,536,6.086280842016294,4.0662813062030265,2.0818919937935627,11.901426323989892,2.007078566987726,0.5470651903406765,11.901426323989892,2.007078566987726,0.5470651903406765,7.848769861087772,2.5695224440081526,True,7.803664796115412,2.1559458100862763,False
A2142-6502,19.1987,20.0939,7.809158802032471,2.8069372177124023,239.8654606,25.680102,239.865,25.6802,3.0,0.089066,537,2.395840792767695,1.8042265094254404,2.2158830015550013,12.133504016064064,1.290433567518015,0.3355761819366982,12.133504016064064,1.290433567518015,0.3355761819366982,7.3278350579750775,2.234014441814377,True,7.306367433212867,2.1319503716880996,False
