nspec,timesc,err_lo,err_hi,t99,err_lo_t99,err_hi_t99,m_star,err_lo_m,err_hi_m
588,0.6284659276419777,0.5114631096862379,1.879465184641652,7.954129749366621,1.2780181914710154,2.8362967037265117,7.954129749366621,1.2780181914710154,2.8362967037265117
595,2.9309688152143836,2.1795026710630236,0.6548698307573391,5.267426162685897,0.9513014660020653,0.8552470577106952,5.267426162685897,0.9513014660020653,0.8552470577106952
601,10.178891647416524,4.080439938414349,1.131795126452971,11.2705069764334,2.1589169194012126,0.3818485301970238,11.2705069764334,2.1589169194012126,0.3818485301970238
602,0.33059178994768423,0.29222364003369794,1.2135761769025264,7.606457238497824,1.2131773843541165,1.9659674820321031,7.606457238497824,1.2131773843541165,1.9659674820321031
604,3.240757926987177,2.3489871160035243,1.1790339611236638,12.211553661974392,0.7926843361211979,0.2933801900324724,12.211553661974392,0.7926843361211979,0.2933801900324724
612,4.102814632047695,3.2320999941866075,1.7889125503340342,11.613480079979034,2.6109773031473864,0.7757635043108344,11.613480079979034,2.6109773031473864,0.7757635043108344
615,0.255865366531296,0.22308260225250542,0.8103665624304384,10.462805374375822,0.6621423848808394,1.1062660612253197,10.462805374375822,0.6621423848808394,1.1062660612253197
616,5.966430246595731,4.2444713498276485,1.6884879007311948,9.118303137581973,2.6878113418029663,2.3624782415449808,9.118303137581973,2.6878113418029663,2.3624782415449808
619,0.8455513283736567,0.6088529187650482,1.0108288469860227,5.9120765158020925,0.48173329234907936,1.598944152720244,5.9120765158020925,0.48173329234907936,1.598944152720244
621,2.652042199174325,2.0183627940862703,2.638114934570898,11.761637044939496,1.760684939778809,0.6083907240706985,11.761637044939496,1.760684939778809,0.6083907240706985
623,0.8686030233122519,0.7793043268603581,2.712258711958137,7.150887089208345,2.46754382369894,3.436625024074152,7.150887089208345,2.46754382369894,3.436625024074152
629,0.462351967164971,0.37488352833182575,0.8400940268942201,12.302130862233565,0.6641510963992729,0.16680423447385806,12.302130862233565,0.6641510963992729,0.16680423447385806
647,4.296943418416193,3.071896597748566,1.68423223110603,12.273920170708086,0.6786368399297515,0.2527060068008815,12.273920170708086,0.6786368399297515,0.2527060068008815
652,0.7854904295348826,0.6471154008042488,1.250852958574737,7.950687941897105,1.1350095744525017,3.344047666331033,7.950687941897105,1.1350095744525017,3.344047666331033
659,3.7723370110096237,2.6990324215665193,4.261326311062652,9.814640180289635,1.952286707889713,1.840719410219556,9.814640180289635,1.952286707889713,1.840719410219556
665,1.371193781874938,1.1260769039841714,1.548868089485647,8.290590457115211,1.632167580899896,2.1606185822685173,8.290590457115211,1.632167580899896,2.1606185822685173
666,6.105851377089659,4.573094362793474,2.0335454178852475,12.126751735651247,0.7956660475998447,0.300627477974702,12.126751735651247,0.7956660475998447,0.300627477974702
668,9.714418451342212,2.0961943561926066,1.1898405479275596,12.225483808098096,0.6914260927758153,0.26386733218204483,12.225483808098096,0.6914260927758153,0.26386733218204483
672,0.5366502725987097,0.44230397809449506,1.3146430167954293,7.145114517207393,1.842955353309601,3.9368700163865924,7.145114517207393,1.842955353309601,3.9368700163865924
673,4.800783511390332,3.3792159990052957,1.7860747366097591,11.625512354777022,1.1259555406463004,0.5235294934860253,11.625512354777022,1.1259555406463004,0.5235294934860253
674,5.327485011563589,4.353762259199383,4.950065881647957,11.851978445804553,1.77407887085816,0.6669048321202418,11.851978445804553,1.77407887085816,0.6669048321202418
676,0.20951568477432758,0.19241771396564733,1.260240102545584,3.9175058532013916,0.886461363790016,4.24899497440953,3.9175058532013916,0.886461363790016,4.24899497440953
678,1.6217175627605016,1.3659275401408522,1.118261895787592,12.069726184865672,0.8829159980439609,0.4202109841310122,12.069726184865672,0.8829159980439609,0.4202109841310122
679,0.38804171972134666,0.3150701385539845,1.267188560782195,11.95076027585102,0.9386566860684873,0.4986298078506497,11.95076027585102,0.9386566860684873,0.4986298078506497
686,0.5433941177962485,0.4529655358908604,1.601843937341644,6.355826978098197,1.7125051531154805,4.055991917132191,6.355826978098197,1.7125051531154805,4.055991917132191
688,0.7444591515677965,0.6544280936888951,1.7291272829263447,8.554334755053837,1.1031966156543058,1.9079234740632103,8.554334755053837,1.1031966156543058,1.9079234740632103
691,4.412689362993725,3.4206613139866553,2.177707287277121,11.665989149929214,2.1200342834484225,0.6717521721529511,11.665989149929214,2.1200342834484225,0.6717521721529511
696,0.23628550514281788,0.20261083607697916,1.0864405203993117,5.509934123504297,1.4296474528300243,3.0700976944609595,5.509934123504297,1.4296474528300243,3.0700976944609595
700,1.216414195502697,0.9565569031004415,1.1899386665363405,7.151612572492477,0.9141339166888205,2.1279134808010003,7.151612572492477,0.9141339166888205,2.1279134808010003
701,0.39219961883599197,0.360024327628528,0.7454282242731534,12.412836837964656,0.3664340463961828,0.12842722116933913,12.412836837964656,0.3664340463961828,0.12842722116933913
704,0.09698268656835562,0.08185984939666513,0.31636660502214164,1.9070006410246239,0.629807990659838,1.1863064188272865,1.9070006410246239,0.629807990659838,1.1863064188272865
705,0.5362784205322297,0.40040925891783363,1.09421347378699,8.540764001451695,1.133489884362941,1.9109424622145053,8.540764001451695,1.133489884362941,1.9109424622145053
709,6.231681898309193,3.280694827680774,0.771655939679464,12.183827620584772,0.9044887644254906,0.28060388863247,12.183827620584772,0.9044887644254906,0.28060388863247
710,4.24164411451701,2.532006857560466,1.6828236964747552,12.02332874355487,1.6934621585011023,0.4393978206666649,12.02332874355487,1.6934621585011023,0.4393978206666649
712,3.9215565978102696,2.6935071755919218,2.1831527032316345,11.837668954676287,1.891771050918674,0.5944164723034628,11.837668954676287,1.891771050918674,0.5944164723034628
715,2.9061850781778027,2.271016795369734,1.8188931959444936,11.129994345908475,2.141830369989682,0.9347141182929377,11.129994345908475,2.141830369989682,0.9347141182929377
722,8.330116568334192,1.3643713909026918,0.5980704163442265,12.23764677745528,0.7192480837256099,0.2509398146573947,12.23764677745528,0.7192480837256099,0.2509398146573947
738,0.3926434525132212,0.32012179086915715,1.052052599609917,12.394412710988261,0.28056517177337703,0.1275651759055929,12.394412710988261,0.28056517177337703,0.1275651759055929
744,0.41254049058404574,0.3369474758848312,0.566237544110836,1.6478266415152416,0.36947544496339635,1.3596235156704188,1.6478266415152416,0.36947544496339635,1.3596235156704188
745,4.921577526241512,3.5642700187421994,2.8355496285783612,8.68062215515217,2.602616037693065,2.3031500696518172,8.68062215515217,2.602616037693065,2.3031500696518172
755,0.6859204949935815,0.5729587028457287,1.8852247128195607,8.308300009631935,1.030016091651781,2.2851708645509863,8.308300009631935,1.030016091651781,2.2851708645509863
758,5.977395427215161,3.748816537192522,1.5660377825115201,10.784365466896622,1.436392304650127,1.379177290134539,10.784365466896622,1.436392304650127,1.379177290134539
